1,0.0000010000
2,0.0000017000
3,0.0000015000
5,0.0000024000
7,0.0000024000
10,0.0000032000
13,0.0000034000
17,0.0000040000
22,0.0000045000
28,0.0000055000
36,0.0000069000
46,0.0000090000
58,0.0000099000
73,0.0000145000
92,0.0000163000
116,0.0000186000
146,0.0000297000
183,0.0000327000
230,0.0000389000
288,0.0000505000
361,0.0000617000
452,0.0000917000
566,0.0000943000
708,0.0001301000
886,0.0001414000
1108,0.0001764000
1386,0.0002044000
1733,0.0002854000
2167,0.0003404000
2710,0.0004145000
3388,0.0005235000
4236,0.0006471000
5296,0.0007948000
6621,0.0009912000
8277,0.0012293000
10347,0.0015908000
12935,0.0019370000
16170,0.0023973000
20213,0.0029979000
25267,0.0037811000
31585,0.0048167000
39482,0.0059204000
49353,0.0075074000
61692,0.0091634000
77116,0.0115104000
96396,0.0143685000
120496,0.0188235000
150621,0.0234602000
188277,0.0281758000
235347,0.0353450000
294185,0.0440200000
367732,0.0553777000
459666,0.0690754000
574583,0.0862243000
718230,0.1082734000
897788,0.1356582000
1122236,0.1759457000
1402796,0.2374308000
1753496,0.2722383000
2191871,0.3465186000
2739840,0.4316987000
3424801,0.5288273000
4281002,0.6782043000
5351253,0.8253727000
6689067,1.0291685000
8361335,1.3011989000
10451670,1.6280315000
13064588,2.0649619000
16330736,2.5479786000
20413421,3.1527803000
25516777,3.9875737000
31895972,4.9771988000
39869966,6.2308949000
49837458,8.0000212000
62296823,9.8209044000
77871030,12.3507390000
97338788,15.2957896000
121673486,19.1519728000
152091858,23.7176199000
190114823,30.7226389000
237643530,39.4636092000
297054413,47.5524875000
371318017,56.9760362000
464147522,77.1065068000
580184403,93.2235683000
725230505,111.7457892000
906538132,139.4504505000
1133172666,171.5528427000
