1,0.0000000000
2,0.0000008000
3,0.0000012000
5,0.0000016000
7,0.0000022000
10,0.0000035000
13,0.0000028000
17,0.0000033000
22,0.0000046000
28,0.0000048000
36,0.0000072000
46,0.0000091000
58,0.0000199000
73,0.0000189000
92,0.0000158000
116,0.0000208000
146,0.0000302000
183,0.0000354000
230,0.0000382000
288,0.0000505000
361,0.0000600000
452,0.0000692000
566,0.0000948000
708,0.0001259000
886,0.0001290000
1108,0.0001839000
1386,0.0002166000
1733,0.0002605000
2167,0.0003476000
2710,0.0004674000
3388,0.0006328000
4236,0.0006892000
5296,0.0009139000
6621,0.0009508000
8277,0.0013359000
10347,0.0016434000
12935,0.0019538000
16170,0.0026999000
20213,0.0032995000
25267,0.0038563000
31585,0.0052166000
39482,0.0067236000
49353,0.0076043000
61692,0.0107278000
77116,0.0142517000
96396,0.0151409000
120496,0.0213726000
150621,0.0266857000
188277,0.0342033000
235347,0.0418777000
294185,0.0539069000
367732,0.0662933000
459666,0.0791343000
574583,0.1103678000
718230,0.1233820000
897788,0.1559865000
1122236,0.2165212000
1402796,0.2523709000
1753496,0.3328851000
2191871,0.4457667000
2739840,0.5043797000
3424801,0.6882492000
4281002,0.8876955000
5351253,1.0292419000
6689067,1.2682165000
8361335,1.7211316000
10451670,1.9933684000
13064588,2.4460323000
16330736,3.5221907000
20413421,4.0249320000
25516777,5.0898793000
31895972,6.7244745000
39869966,7.7768029000
49837458,9.7864046000
62296823,14.1858720000
77871030,17.1320390000
97338788,20.2944923000
121673486,25.1355575000
152091858,36.0327630000
190114823,42.6943143000
237643530,53.8644589000
297054413,67.4273375000
371318017,139.3810574000
464147522,100.1344743000
580184403,132.8616313000
725230505,166.6841734000
906538132,196.0666256000
1133172666,242.7747400000
