1,0.0000003000
2,0.0000003000
3,0.0000004000
5,0.0000007000
7,0.0000004000
10,0.0000006000
13,0.0000008000
17,0.0000010000
22,0.0000021000
28,0.0000017000
36,0.0000022000
46,0.0000029000
58,0.0000034000
73,0.0000040000
92,0.0000065000
116,0.0000065000
146,0.0000078000
183,0.0000099000
230,0.0000126000
288,0.0000169000
361,0.0000196000
452,0.0000309000
566,0.0000362000
708,0.0000416000
886,0.0000555000
1108,0.0000677000
1386,0.0000878000
1733,0.0001070000
2167,0.0001355000
2710,0.0001819000
3388,0.0002238000
4236,0.0002887000
5296,0.0003652000
6621,0.0004677000
8277,0.0005910000
10347,0.0007494000
12935,0.0009421000
16170,0.0012246000
20213,0.0023263000
25267,0.0019476000
31585,0.0024789000
39482,0.0031726000
49353,0.0040398000
61692,0.0052101000
77116,0.0064653000
96396,0.0084321000
120496,0.0103654000
150621,0.0134018000
188277,0.0170768000
235347,0.0233841000
294185,0.0272668000
367732,0.0346665000
459666,0.0460273000
574583,0.0674999000
718230,0.0707491000
897788,0.0902834000
1122236,0.1134093000
1402796,0.1484920000
1753496,0.1908406000
2191871,0.2569574000
2739840,0.2961598000
3424801,0.4559458000
4281002,0.5100228000
5351253,0.6171327000
6689067,0.7608097000
8361335,0.9644433000
10451670,1.2489172000
13064588,1.6687821000
16330736,2.0811729000
20413421,2.4808632000
25516777,3.3832689000
31895972,4.0962967000
39869966,5.2128031000
49837458,6.6084782000
62296823,8.4417230000
77871030,11.1102205000
97338788,13.5276729000
121673486,16.5814011000
152091858,21.3743948000
190114823,28.9944904000
237643530,37.7609472000
297054413,45.1008408000
371318017,54.9363075000
464147522,73.0586912000
580184403,92.8510067000
725230505,109.3782955000
906538132,137.8964210000
1133172666,170.6975025000
